ID,Name,Career Growth,JoinedYear,Tenure,Age,Maritial Status,Total Salary,Promotions,Training,Gender,Working Hours,Experience,Performance Rating,No.of Leaves,Participation of Activities,churn
E0010243,TDAVODNF,0,2013,2,23,0,90000.0,0,0,0,10,0,4,0,0.0,1
E0010244,WOFGLXTJPZ,0,2006,9,32,1,54000.0,0,0,0,8,0,4,17,0.0,0
E0010245,PKLZFMYWLNXJ,0,2003,12,37,0,24000.0,0,0,0,9,0,1,7,0.0,0
E0010246,OPYUNJA,0,2002,13,47,0,90000.0,0,0,0,8,0,4,2,0.0,1
E0010247,IPNPJB,0,2007,8,22,0,54000.0,0,0,1,9,0,5,10,0.0,1
E0010248,STPKJEXSB,0,2015,0,40,1,54000.0,0,0,0,9,0,4,3,0.0,1
E0010249,FGHIDDHDRU,0,2009,6,23,0,24000.0,0,0,0,10,0,5,16,0.0,1
E001025,TZPGUGMSWOG,0,2005,10,50,1,36000.0,0,0,1,9,0,3,9,0.0,1
E0010250,UYHGWK,0,2005,10,28,0,54000.0,0,0,0,10,0,2,3,0.0,1
E0010251,HLLNTZZOO,0,2013,2,29,0,24000.0,0,0,0,10,0,4,0,0.0,1
E0010252,GLJJJNYMUZG,0,1997,18,22,1,54000.0,0,0,0,9,0,3,7,0.0,1
E0010253,VMDYUXWX,0,2003,12,40,1,24000.0,0,0,0,8,0,3,15,0.0,0
E0010254,EWZYJCDHKFH,0,1996,19,30,0,24000.0,0,0,0,10,0,2,9,0.0,1
E0010255,PJSSTGWBX,0,1996,19,21,1,54000.0,0,0,0,9,0,2,13,0.0,0
E0010256,VIWQSS,0,2007,8,41,0,90000.0,0,0,1,8,0,5,19,0.0,1
E0010257,FEJIG,0,2008,7,20,1,60000.0,0,0,0,8,0,2,16,0.0,1
E0010258,IXBHPDRTYQO,0,2009,6,50,1,24000.0,0,0,0,9,0,1,16,0.0,1
E0010259,EWKCHXI,0,2003,12,23,0,54000.0,0,0,0,10,0,3,20,0.0,1
E001026,EDHQTFGPXVGZK,0,2012,3,31,0,54000.0,0,0,1,8,0,4,19,0.0,1
E0010260,TZUOMB,0,2009,6,48,0,24000.0,0,0,1,9,0,4,6,0.0,0
E0010261,NJUQHRXO,0,1999,16,30,1,36000.0,0,0,0,8,0,5,13,0.0,1
E0010262,EILIIDDMFM,0,2013,2,29,1,36000.0,0,0,1,9,0,5,20,0.0,1
E0010263,VPZVYFFCWUJR,0,2000,15,49,0,18000.0,0,0,0,9,0,5,19,0.0,0
E0010264,CWMDSPU,0,1999,16,46,1,180000.0,0,0,0,9,0,3,12,0.0,1
E0010265,TYFMRBK,0,2000,15,31,0,54000.0,0,0,0,8,0,5,3,0.0,1
E0010266,VNPVGJF,0,2015,0,30,0,54000.0,0,0,0,8,0,5,10,0.0,1
E0010267,NEETTDFZVN,0,2009,6,32,1,54000.0,0,0,1,9,0,1,12,0.0,0
E0010268,OCVSTZPDRT,0,2009,6,32,0,54000.0,0,0,1,8,0,4,11,0.0,1
E0010269,UIDPWB,0,2004,11,39,1,54000.0,0,0,0,9,0,3,20,0.0,1
E001027,OBSXRFZLX,0,2006,9,24,0,18000.0,0,0,0,8,0,4,11,0.0,1
E0010270,YJXEAHVWRLV,0,1999,16,29,1,60000.0,0,0,0,10,0,1,0,0.0,1
E0010271,LFPXELE,0,2001,14,34,1,54000.0,0,0,1,8,0,1,8,0.0,1
E0010272,QLZGGBA,0,2007,8,25,1,180000.0,0,0,1,10,0,3,15,0.0,0
E0010273,AIPBVBAPFJD,0,2013,2,29,0,54000.0,0,0,1,8,0,3,17,0.0,1
E0010274,TIHSQJOES,0,1998,17,47,0,54000.0,0,0,0,9,0,3,11,0.0,1
E0010275,PJHIKFFOXQA,0,2006,9,36,0,54000.0,0,0,0,10,0,5,5,0.0,1
E0010276,UYFZLGQRSKZ,0,2007,8,30,1,54000.0,0,0,1,9,0,1,4,0.0,1
E0010277,ADJMNWLA,0,2010,5,23,0,54000.0,0,0,0,8,0,3,6,0.0,1
E0010278,WPBJGIW,0,1998,17,49,0,24000.0,0,0,1,10,0,4,2,0.0,0
E0010279,RUVWEMRYH,0,2009,6,33,0,180000.0,0,0,0,8,0,1,16,0.0,1
E001028,AZAOLT,0,2004,11,45,1,54000.0,0,0,1,8,0,4,10,0.0,0
E0010280,ZKXDFQHK,0,2000,15,50,0,54000.0,0,0,0,8,0,1,10,0.0,0
E0010281,MEZXH,0,2014,1,32,0,54000.0,0,0,1,10,0,2,15,0.0,1
E0010282,REWTE,0,2000,15,20,0,60000.0,0,0,1,10,0,2,1,0.0,1
E0010283,PUBJKACLM,0,2003,12,21,1,54000.0,0,0,1,8,0,5,19,0.0,1
E0010284,WVHWTJDZNKZ,0,2004,11,35,1,54000.0,0,0,0,9,0,2,17,0.0,0
E0010285,MFZATTPIODHXWP,0,1997,18,39,0,90000.0,0,0,0,8,0,2,3,0.0,1
E0010286,MJKAVZMEFPW,0,2004,11,45,0,60000.0,0,0,1,10,0,2,16,0.0,1
E0010287,HAVQIHPZI,0,1997,18,22,1,180000.0,0,0,0,10,0,2,1,0.0,1
E0010288,ZHGMEH,0,1998,17,21,0,90000.0,0,0,1,9,0,4,12,0.0,1
E0010289,NINPNIBBFN,0,1998,17,33,0,24000.0,0,0,1,10,0,3,17,0.0,1
E001029,LNYRVIOSQZ,0,2005,10,28,1,54000.0,0,0,0,8,0,3,10,0.0,0
E0010290,PXUKTO,0,2013,2,42,0,60000.0,0,0,0,8,0,4,0,0.0,1
E0010291,HYEGNZINJ,0,2003,12,23,1,60000.0,0,0,0,8,0,4,11,0.0,1
E0010292,RGAXTYZ,0,2006,9,39,1,90000.0,0,0,0,10,0,4,0,0.0,0
E0010293,EAGLXZDC,0,2014,1,42,0,18000.0,0,0,0,9,0,3,13,0.0,1
E0010294,JYZETBVV,0,1999,16,28,1,60000.0,0,0,1,8,0,5,10,0.0,1
E0010295,VIXBV,0,2002,13,46,0,54000.0,0,0,0,9,0,5,20,0.0,1
E0010296,PIAHFCHG,0,2005,10,30,0,90000.0,0,0,0,9,0,4,3,0.0,1
E0010297,PLWLJ,0,2009,6,44,1,54000.0,0,0,0,8,0,2,0,0.0,1
E0010298,NNQKVEH,0,2007,8,34,0,90000.0,0,0,0,10,0,1,0,0.0,1
E0010299,HSVBNDVQ,0,2011,4,41,0,54000.0,0,0,0,9,0,4,6,0.0,1
E00103,RVWIQ,0,2003,12,35,1,18000.0,0,0,1,9,0,2,14,0.0,1
E001030,XAGNDSCV,0,2008,7,45,0,36000.0,0,0,0,9,0,4,5,0.0,1
E0010300,SGCHANBHZ,0,1998,17,48,0,24000.0,0,0,0,10,0,4,7,0.0,0
E0010301,EWDLRSRIT,0,2002,13,42,0,54000.0,0,0,0,8,0,2,3,0.0,0
E0010302,MVBWP,0,1996,19,39,0,54000.0,0,0,1,10,0,3,1,0.0,1
E0010303,OLULSHKLDQO,0,2013,2,45,0,60000.0,0,0,0,8,0,2,13,0.0,1
E0010304,VLTQNAWWFZ,0,1999,16,21,1,60000.0,0,0,0,9,0,3,7,0.0,1
E0010305,QDBPBMMI,0,2007,8,40,1,36000.0,0,0,1,9,0,4,10,0.0,1
E0010306,PMLTSHHZW,0,2005,10,36,1,54000.0,0,0,0,10,0,2,4,0.0,0
E0010307,KDEWHK,0,2010,5,48,1,60000.0,0,0,0,8,0,1,1,0.0,1
E0010308,EAOPXMDAZM,0,2004,11,41,0,24000.0,0,0,0,10,0,3,9,0.0,0
E0010309,XXESEWYCJB,0,2000,15,23,0,90000.0,0,0,1,9,0,5,3,0.0,1
E001031,OAGDYHIF,0,1996,19,41,1,60000.0,0,0,1,9,0,1,13,0.0,1
E0010310,DSVUEH,0,2008,7,44,1,54000.0,0,0,1,8,0,2,19,0.0,1
E0010311,XAMFJMHB,0,2000,15,26,0,54000.0,0,0,0,10,0,4,12,0.0,1
E0010312,CRDGF,0,1999,16,39,0,18000.0,0,0,0,10,0,2,14,0.0,1
E0010313,YQNHQUN,0,1998,17,38,1,54000.0,0,0,0,8,0,3,17,0.0,1
E0010314,SDCFHRUOXBXQJ,0,2008,7,40,0,36000.0,0,0,0,8,0,4,0,0.0,1
E0010315,LGYHRXPY,0,1996,19,22,0,60000.0,0,0,1,8,0,3,20,0.0,1
E0010316,XSPGZJGPXM,0,2015,0,30,0,18000.0,0,0,0,8,0,3,11,0.0,1
E0010317,SXEBQVW,0,2001,14,28,1,60000.0,0,0,1,10,0,4,11,0.0,1
E0010318,DILMZKCKHQMFLKDWLF,0,2004,11,22,0,24000.0,0,0,0,10,0,3,1,0.0,1
E0010319,KPUOURHNYR,0,2008,7,39,0,24000.0,0,0,0,10,0,5,13,0.0,1
E001032,INTLHTB,0,2012,3,21,0,90000.0,0,0,1,8,0,2,18,0.0,1
E0010320,LHUPTCGRJ,0,2001,14,37,1,60000.0,0,0,0,9,0,3,3,0.0,1
E0010321,TRXLDQ,0,2015,0,33,0,54000.0,0,0,1,8,0,3,20,0.0,1
E0010322,RDXIZBE,0,2007,8,37,1,24000.0,0,0,0,8,0,2,12,0.0,1
E0010323,AHBIIWXBIGW,0,2004,11,48,0,18000.0,0,0,1,8,0,3,0,0.0,1
E0010324,USKJKRW,0,2010,5,50,0,18000.0,0,0,0,10,0,5,15,0.0,1
E0010325,NWVFVQVF,0,2014,1,48,0,54000.0,0,0,0,8,0,4,20,0.0,1
E0010326,KAXABIIAVXQ,0,2001,14,37,0,18000.0,0,0,0,9,0,5,5,0.0,1
E0010327,CPUZBVMD,0,2001,14,21,0,24000.0,0,0,0,10,0,4,14,0.0,1
E0010328,KJHAUXEUCFOQ,0,1996,19,33,0,36000.0,0,0,1,10,0,5,20,0.0,1
E0010329,XMRQNPGBUTL,0,2005,10,43,0,18000.0,0,0,0,9,0,3,0,0.0,1
E001033,JPSWFNAEW,0,1996,19,37,0,24000.0,0,0,0,8,0,4,13,0.0,0
E0010330,UMNYNFCZFYQ,0,2002,13,40,0,54000.0,0,0,0,10,0,1,11,0.0,1
E0010331,BTJJI,0,2015,0,39,1,60000.0,0,0,0,10,0,2,1,0.0,1
E0010332,HXVDEYRRVT,0,2015,0,37,0,54000.0,0,0,1,8,0,3,5,0.0,1
E0010333,CAQERGXXPK,0,2011,4,27,1,90000.0,0,0,1,8,0,2,20,0.0,1
E0010334,DBKKILW,0,1998,17,33,0,24000.0,0,0,0,10,0,4,9,0.0,1
E0010335,QBCFYSGJQ,0,2011,4,22,0,54000.0,0,0,1,8,0,2,20,0.0,1
E0010336,YOWDKH,0,1999,16,35,0,24000.0,0,0,0,8,0,2,13,0.0,1
E0010337,PLPJJ,0,1998,17,20,0,54000.0,0,0,0,10,0,3,16,0.0,1
E0010338,QSBSRTHHK,0,2004,11,45,0,54000.0,0,0,0,8,0,5,11,0.0,1
E0010339,WVXSBUU,0,1997,18,23,0,24000.0,0,0,0,8,0,3,3,0.0,1
E001034,DJAWQ,0,2002,13,39,0,54000.0,0,0,0,9,0,5,7,0.0,0
E0010340,NNTONXIQAT,0,2011,4,32,0,54000.0,0,0,0,9,0,5,12,0.0,1
E0010341,WOOEBQLJ,0,2000,15,20,1,54000.0,0,0,0,10,0,5,3,0.0,1
E0010342,ARECWEOZQ,0,2002,13,29,0,24000.0,0,0,0,9,0,5,16,0.0,1
E0010343,FXFALC,0,2004,11,34,0,90000.0,0,0,0,9,0,4,6,0.0,1
E0010344,GFSDELK,0,2015,0,22,0,24000.0,0,0,0,8,0,2,4,0.0,1
E0010345,LDIKHGTP,0,2005,10,37,1,24000.0,0,0,0,9,0,5,14,0.0,1
E0010346,NPGYKYTEF,0,2007,8,32,0,90000.0,0,0,1,9,0,3,8,0.0,1
E0010347,BJRJUTLVJ,0,2013,2,30,0,24000.0,0,0,0,10,0,4,16,0.0,1
E0010348,IJIXIVC,0,2000,15,21,0,90000.0,0,0,1,8,0,3,7,0.0,0
E0010349,BPWOAQD,0,2006,9,36,0,90000.0,0,0,0,8,0,1,15,0.0,1
E001035,TYWQXWN,0,2002,13,43,0,24000.0,0,0,1,8,0,5,13,0.0,1
E0010350,SOCXLWZL,0,2012,3,24,1,54000.0,0,0,0,9,0,5,15,0.0,1
E0010351,JEICQIZOJ,0,2001,14,35,1,90000.0,0,0,0,8,0,1,11,0.0,1
E0010352,PXLODVNN,0,2015,0,32,1,24000.0,0,0,0,8,0,1,5,0.0,1
E0010353,AAXRWGVTWT,0,2002,13,35,0,90000.0,0,0,0,10,0,4,7,0.0,1
E0010354,AKDARXD,0,2012,3,39,0,24000.0,0,0,0,9,0,4,4,0.0,1
E0010355,GORSXYM,0,2015,0,49,1,24000.0,0,0,1,9,0,4,15,0.0,1
E0010356,ORSWNJDHSQ,0,2012,3,39,1,24000.0,0,0,1,10,0,4,17,0.0,1
E0010357,BEVLKKYH,0,2015,0,46,0,24000.0,0,0,1,8,0,3,2,0.0,1
E0010358,KUXPILESTXE,0,2014,1,28,1,54000.0,0,0,1,9,0,1,16,0.0,1
E0010359,ARUPQDWEO,0,2015,0,23,0,54000.0,0,0,0,10,0,1,9,0.0,1
E001036,MZGWTEXE,0,2013,2,48,0,54000.0,0,0,1,9,0,1,7,0.0,1
E0010360,FPLRZWAVYF,0,2005,10,32,0,54000.0,0,0,0,8,0,1,11,0.0,1
E0010361,KGGSZ,0,2014,1,29,0,54000.0,0,0,0,8,0,3,3,0.0,0
E0010362,SHNRBSRN,0,2011,4,45,1,60000.0,0,0,0,10,0,1,6,0.0,1
E0010363,TTTIUBWOQN,0,2009,6,42,0,24000.0,0,0,0,9,0,5,13,0.0,1
E0010364,EXMUFXINZDUM,0,2008,7,38,0,54000.0,0,0,1,10,0,5,7,0.0,1
E0010365,YMRIPWXYVD,0,2008,7,32,1,54000.0,0,0,0,8,0,5,10,0.0,1
E0010366,ZHXBVRABVKSLK,0,1999,16,20,0,54000.0,0,0,0,10,0,1,20,0.0,1
E0010367,BXJPKTXJD,0,2014,1,37,0,36000.0,0,0,0,9,0,1,2,0.0,1
E0010368,IBZYYHGKBZ,0,2005,10,45,1,18000.0,0,0,0,10,0,2,7,0.0,1
E0010369,TSZDNGCBQC,0,2007,8,33,0,90000.0,0,0,0,9,0,5,4,0.0,1
E001037,KDZLQVOJ,0,2001,14,36,0,90000.0,0,0,0,8,0,5,7,0.0,1
E0010370,IDJLUOG,0,2012,3,48,0,54000.0,0,0,0,10,0,3,5,0.0,1
E0010371,GVUSWKQ,0,2005,10,48,0,54000.0,0,0,1,9,0,5,14,0.0,0
E0010372,FVXBHNFWF,0,2000,15,48,0,18000.0,0,0,1,8,0,1,19,0.0,1
E0010373,EUCENSNXNS,0,2000,15,28,1,54000.0,0,0,0,10,0,5,20,0.0,1
E0010374,NBTMQ,0,1997,18,42,0,60000.0,0,0,0,10,0,5,8,0.0,1
E0010375,ELBYEYUF,0,1998,17,49,0,54000.0,0,0,0,8,0,5,7,0.0,0
E0010376,KHAYEKHJT,0,2005,10,21,1,54000.0,0,0,0,8,0,1,20,0.0,1
E0010377,JRBBTMMU,0,2003,12,22,0,90000.0,0,0,1,8,0,2,0,0.0,0
E0010378,OUIXLHSPWXCMT,0,2008,7,29,0,54000.0,0,0,0,9,0,3,13,0.0,1
E0010379,QIRKTF,0,2008,7,47,1,180000.0,0,0,0,10,0,2,1,0.0,1
E001038,DNBOJPWBSD,0,1997,18,46,1,24000.0,0,0,0,8,0,1,5,0.0,1
E0010380,WKNYYHK,0,2002,13,34,0,54000.0,0,0,0,10,0,4,5,0.0,1
E0010381,LYAGKZITD,0,2009,6,48,0,90000.0,0,0,0,8,0,2,5,0.0,1
E0010382,JGNBF,0,2009,6,22,0,60000.0,0,0,1,8,0,2,0,0.0,1
E0010383,UWUGRGS,0,2007,8,30,0,18000.0,0,0,1,9,0,4,18,0.0,1
E0010384,THSGDITXCJDG,0,1997,18,44,0,90000.0,0,0,0,8,0,4,17,0.0,1
E0010385,KFWIDXT,0,2004,11,46,1,24000.0,0,0,0,9,0,1,0,0.0,0
E0010386,IFVZVREU,0,2013,2,26,1,24000.0,0,0,1,8,0,1,2,0.0,1
E0010387,GTKKPWOKZUZ,0,2007,8,31,1,90000.0,0,0,1,8,0,1,6,0.0,1
E0010388,ROQUMRXZUYJL,0,2012,3,23,1,90000.0,0,0,0,10,0,3,18,0.0,1
E0010389,WTCQS,0,2009,6,22,0,24000.0,0,0,0,8,0,2,4,0.0,1
E001039,CWABOZS,0,2008,7,36,1,24000.0,0,0,0,8,0,1,20,0.0,1
E0010390,VDXVM,0,2009,6,50,0,18000.0,0,0,0,10,0,3,7,0.0,1
E0010391,QYTJIRCTR,0,2004,11,34,1,24000.0,0,0,0,8,0,2,4,0.0,1
E0010392,HPUBLFEEI,0,2009,6,27,0,54000.0,0,0,0,8,0,1,3,0.0,1
E0010393,KVPWBK,0,2002,13,50,1,54000.0,0,0,1,8,0,5,13,0.0,1
E0010394,QDGZYZSDV,0,1997,18,22,1,60000.0,0,0,1,10,0,4,14,0.0,1
E0010395,JFWRUXI,0,2004,11,50,1,54000.0,0,0,0,10,0,5,17,0.0,1
E0010396,AHMZVO,0,2004,11,41,0,60000.0,0,0,0,10,0,1,11,0.0,1
E0010397,PJCPTXE,0,2003,12,47,0,18000.0,0,0,0,8,0,4,19,0.0,1
E0010398,CAUTYXUR,0,2005,10,23,0,54000.0,0,0,0,8,0,3,8,0.0,0
E0010399,YHMFZ,0,2013,2,41,0,54000.0,0,0,0,8,0,1,15,0.0,1
E00104,DCAYPBTLDGS,0,2002,13,50,0,54000.0,0,0,0,9,0,1,5,0.0,1
E001040,RUVSZN,0,2014,1,47,0,18000.0,0,0,1,9,0,5,15,0.0,1
E0010400,VQTFJRPZ,0,2009,6,47,0,36000.0,0,0,0,10,0,1,11,0.0,0
E0010401,GYTCRFU,0,1999,16,26,1,60000.0,0,0,0,9,0,5,1,0.0,1
E0010402,VCMBQYIMLVW,0,2008,7,31,0,54000.0,0,0,1,8,0,2,5,0.0,1
E0010403,TTJNISXF,0,2002,13,23,1,24000.0,0,0,0,10,0,2,2,0.0,1
E0010404,GIFMABUPIHBKKY,0,1998,17,29,0,36000.0,0,0,1,8,0,5,0,0.0,0
E0010405,TQZLG,0,2007,8,32,0,18000.0,0,0,0,8,0,4,16,0.0,0
E0010406,VXOBGPBANO,0,2003,12,50,1,90000.0,0,0,0,9,0,1,16,0.0,1
E0010407,MEYKATJ,0,2009,6,36,0,54000.0,0,0,0,10,0,2,18,0.0,0
E0010408,NNZHVMUCJ,0,2006,9,35,0,24000.0,0,0,1,8,0,1,0,0.0,1
E0010409,QKALXVSP,0,2007,8,38,0,60000.0,0,0,1,8,0,5,17,0.0,1
E001041,ISACLTHCIR,0,2012,3,20,0,36000.0,0,0,0,10,0,3,9,0.0,1
E0010410,YRQBPJ,0,2014,1,43,0,60000.0,0,0,0,8,0,2,17,0.0,1
E0010411,MNXYQWJF,0,2002,13,26,1,180000.0,0,0,0,8,0,4,14,0.0,1
E0010412,KMTTNEYSP,0,2003,12,29,0,54000.0,0,0,0,9,0,4,14,0.0,1
E0010413,YWCWWA,0,2007,8,41,0,18000.0,0,0,0,8,0,4,3,0.0,1
E0010414,AYSZCHT,0,2001,14,23,0,54000.0,0,0,0,8,0,1,14,0.0,1
E0010415,QCGYVURYP,0,1997,18,25,0,54000.0,0,0,1,9,0,4,6,0.0,1
E0010416,TMBPRIZYC,0,2013,2,23,0,54000.0,0,0,1,10,0,2,17,0.0,1
E0010417,UFGJOBW,0,2002,13,39,1,24000.0,0,0,0,10,0,4,14,0.0,1
E0010418,JCTOH,0,2003,12,49,0,18000.0,0,0,1,10,0,5,5,0.0,1
E0010419,WRWHSJRHXT,0,2008,7,23,0,24000.0,0,0,1,9,0,2,18,0.0,1
E001042,GTMPEW,0,1997,18,43,1,60000.0,0,0,1,9,0,2,4,0.0,1
E0010420,SWMCSSGFPJZS,0,2012,3,50,1,54000.0,0,0,0,9,0,2,18,0.0,1
E0010421,VTMJHSAMKOCH,0,2007,8,42,0,180000.0,0,0,0,10,0,4,6,0.0,0
E0010422,YCRNWBUHCS,0,2000,15,50,0,36000.0,0,0,0,9,0,5,9,0.0,1
E0010423,UGYOZUNFMSC,0,2008,7,23,1,60000.0,0,0,1,9,0,1,16,0.0,1
E0010424,ZVKFHK,0,2001,14,40,0,90000.0,0,0,0,8,0,4,6,0.0,1
E0010425,HIHQKXGXOMFK,0,2006,9,34,0,90000.0,0,0,0,9,0,3,3,0.0,0
E0010426,NVHPCOGL,0,2009,6,20,0,54000.0,0,0,0,10,0,2,14,0.0,1
E0010427,HFATOEMS,0,2015,0,44,1,60000.0,0,0,0,9,0,3,7,0.0,1
E0010428,RWJYMZT,0,1999,16,35,0,54000.0,0,0,0,10,0,2,4,0.0,1
E0010429,WWBXVHC,0,1997,18,41,0,54000.0,0,0,0,8,0,5,13,0.0,1
E001043,GZRAHWIU,0,2008,7,23,1,60000.0,0,0,0,10,0,3,4,0.0,1
E0010430,BONXUAHL,0,2000,15,35,0,54000.0,0,0,0,9,0,4,14,0.0,1
E0010431,ERVJORENET,0,2001,14,32,0,24000.0,0,0,1,9,0,5,3,0.0,1
E0010432,VJMXDRQROT,0,1997,18,25,0,54000.0,0,0,0,10,0,4,13,0.0,0
E0010433,BFUWR,0,2013,2,21,0,54000.0,0,0,1,9,0,3,14,0.0,1
E0010434,VXJJELFXAETT,0,1997,18,34,1,24000.0,0,0,0,9,0,3,15,0.0,1
E0010435,RRYWRILUT,0,2014,1,22,0,54000.0,0,0,0,9,0,3,10,0.0,1
E0010436,FEUFCIBXP,0,2011,4,44,0,60000.0,0,0,0,9,0,3,6,0.0,1
E0010437,OASAKHNARM,0,2007,8,26,1,60000.0,0,0,1,10,0,1,8,0.0,1
E0010438,HSKPCMPVV,0,2011,4,50,0,54000.0,0,0,0,9,0,3,19,0.0,1
E0010439,CZLWLXUB,0,2008,7,30,0,60000.0,0,0,0,10,0,2,4,0.0,1
E001044,GZCLAIBOHG,0,2006,9,26,0,18000.0,0,0,0,8,0,2,19,0.0,1
E0010440,TESGOGO,0,2009,6,27,0,90000.0,0,0,1,10,0,1,2,0.0,1
E0010441,NITAGYRI,0,2003,12,28,0,24000.0,0,0,1,9,0,1,14,0.0,1
E0010442,XNTYSXNAXG,0,2004,11,20,0,54000.0,0,0,0,9,0,2,5,0.0,1
E0010443,WRFNDZW,0,1999,16,43,0,60000.0,0,0,1,9,0,5,19,0.0,0
E0010444,TRAKOFNIDV,0,2002,13,43,0,24000.0,0,0,0,8,0,4,18,0.0,1
E0010445,POHLUQKXUW,0,2008,7,49,0,54000.0,0,0,0,9,0,2,2,0.0,1
E0010446,UHVMQPPQ,0,2010,5,21,0,90000.0,0,0,1,9,0,5,17,0.0,1
E0010447,KEHUKOIEO,0,2012,3,28,0,180000.0,0,0,1,10,0,3,0,0.0,1
E0010448,GFHWRQIEU,0,2013,2,30,0,90000.0,0,0,0,9,0,5,11,0.0,1
E0010449,EDCKSYOWF,0,1997,18,24,0,90000.0,0,0,0,8,0,4,0,0.0,1
E001045,ESRPSFIPW,0,2002,13,24,0,54000.0,0,0,0,8,0,5,0,0.0,1
E0010450,XNJHTLLSZ,0,2009,6,35,0,54000.0,0,0,0,9,0,2,13,0.0,1
E0010451,WAVKYLJJKUI,0,2008,7,36,0,54000.0,0,0,0,10,0,2,16,0.0,1
E0010452,MBVBTB,0,2007,8,46,0,54000.0,0,0,0,10,0,5,3,0.0,1
E0010453,HBUMFYNXCSO,0,2011,4,29,0,54000.0,0,0,1,9,0,2,11,0.0,1
E0010454,XKVXKPZ,0,2006,9,46,0,54000.0,0,0,0,8,0,3,15,0.0,1
E0010455,WRMHSXMYML,0,2015,0,50,0,54000.0,0,0,1,10,0,4,14,0.0,1
E0010456,RHMVDMZYZRZWEPZD,0,2001,14,41,1,54000.0,0,0,1,9,0,1,11,0.0,1
E0010457,LEERDTTKSSX,0,2012,3,24,1,60000.0,0,0,0,8,0,4,13,0.0,0
E0010458,EJHSHUQFM,0,2011,4,26,0,18000.0,0,0,1,8,0,4,14,0.0,1
E0010459,YPOCHDQQ,0,2000,15,38,0,60000.0,0,0,0,8,0,5,7,0.0,1
E001046,ZKYGIDE,0,1997,18,29,0,60000.0,0,0,1,8,0,1,0,0.0,1
E0010460,CUNJKII,0,2013,2,30,1,180000.0,0,0,0,8,0,4,9,0.0,1
E0010461,XJBWIGSV,0,2015,0,47,1,60000.0,0,0,0,10,0,3,4,0.0,0
E0010462,YNPBDFX,0,2001,14,42,1,24000.0,0,0,0,8,0,4,6,0.0,1
E0010463,HLDUAIRB,0,2007,8,42,0,60000.0,0,0,1,10,0,1,9,0.0,1
E0010464,AJRGHY,0,2015,0,23,1,54000.0,0,0,1,9,0,2,2,0.0,0
E0010465,TTWPDPIZH,0,1996,19,40,0,54000.0,0,0,1,9,0,1,19,0.0,1
E0010466,DWAUTCOJ,0,2006,9,47,1,24000.0,0,0,0,8,0,2,13,0.0,1
E0010467,QCXHKGOQ,0,2013,2,34,0,60000.0,0,0,1,9,0,5,10,0.0,1
E0010468,KKBLPPMFTCSR,0,2010,5,28,0,54000.0,0,0,1,10,0,2,0,0.0,1
E0010469,ASZXZGTZAZ,0,1999,16,48,0,60000.0,0,0,1,8,0,3,14,0.0,0
E001047,JYAWPFEYDO,0,1998,17,27,1,60000.0,0,0,0,10,0,1,15,0.0,1
E0010470,RZEDMKR,0,2013,2,47,0,18000.0,0,0,0,9,0,4,6,0.0,1
E0010471,EXJPZGFOJ,0,2009,6,36,0,54000.0,0,0,0,8,0,4,5,0.0,1
E0010472,MRYFMTFR,0,2009,6,41,1,90000.0,0,0,0,10,0,1,16,0.0,1
E0010473,JOPFIWK,0,1998,17,31,0,90000.0,0,0,1,8,0,4,18,0.0,0
E0010474,BPFTMJK,0,2006,9,48,1,54000.0,0,0,0,10,0,3,12,0.0,1
E0010475,LYLAFIF,0,1997,18,39,0,18000.0,0,0,0,9,0,3,7,0.0,1
E0010476,ZBVLSY,0,2000,15,38,1,60000.0,0,0,1,8,0,3,10,0.0,1
E0010477,LJYBL,0,1996,19,50,1,54000.0,0,0,0,9,0,4,20,0.0,0
E0010478,WRSCRE,0,2001,14,28,1,90000.0,0,0,0,10,0,4,13,0.0,0
E0010479,DDPANUFEGO,0,2006,9,36,0,24000.0,0,0,1,8,0,3,8,0.0,1
E001048,KOAZVSLP,0,2000,15,37,1,18000.0,0,0,0,9,0,2,19,0.0,0
E0010480,RVROMV,0,2008,7,33,0,18000.0,0,0,0,10,0,5,3,0.0,1
E0010481,FMRXTXWCFF,0,1997,18,29,1,18000.0,0,0,0,10,0,2,14,0.0,1
E0010482,FQFIEWGYLQ,0,2003,12,45,0,60000.0,0,0,0,9,0,1,19,0.0,1
E0010483,MEEADQWKSZ,0,2014,1,27,1,24000.0,0,0,0,10,0,5,16,0.0,1
E0010484,ZGYKULXAKM,0,2014,1,36,1,24000.0,0,0,0,10,0,2,13,0.0,1
E0010485,ZDYFJBBW,0,2003,12,42,1,24000.0,0,0,1,9,0,1,20,0.0,0
E0010486,ZRBSYILK,0,1997,18,28,1,54000.0,0,0,1,8,0,2,8,0.0,1
E0010487,JOBZEOSUDCOA,0,2014,1,45,1,54000.0,0,0,1,10,0,2,0,0.0,1
E0010488,HJCZBD,0,2007,8,21,0,60000.0,0,0,1,9,0,3,8,0.0,0
E0010489,AYHYYSSUULSV,0,2011,4,33,1,180000.0,0,0,0,10,0,2,10,0.0,1
E001049,YOTQOL,0,2012,3,36,1,90000.0,0,0,1,10,0,5,14,0.0,0
E0010490,QDHPRG,0,1996,19,22,1,54000.0,0,0,0,10,0,4,15,0.0,0
E0010491,GWABYK,0,2005,10,39,0,36000.0,0,0,0,9,0,4,19,0.0,0
